company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,total_pax,lap_child_count,is_child_count,is_stroller_user_count,basic_economy_pax,ssr_count,Hot Transfer,Checked,Transfer,departure_delay,ground_time_deficit,load_factor,ssr_per_pax,child_ratio,basic_economy_ratio,total_bags,bags_per_pax,iso_country_code,is_international
G7,4517,2025-08-13,ORD,SCE,2025-08-13 14:10:00+00:00,2025-08-13T17:01:00Z,2025-08-13 15:13:00+00:00,2025-08-13T17:50:00Z,50,CRJ-550,Express,-18,32,29,55,0,2,0,8,5.0,6.0,3.0,38.0,63.0,-47,1.1,0.09090909090909091,0.03636363636363636,0.14545454545454545,41.0,0.7454545454545455,US,0
OO,5320,2025-08-04,ORD,MKE,2025-08-04 19:40:00+00:00,2025-08-04T20:45:00Z,2025-08-04 21:12:00+00:00,2025-08-04T22:04:00Z,50,CRJ-200,Express,54,111,29,51,0,2,1,7,0.0,13.0,11.0,17.0,92.0,25,1.02,0.0,0.0392156862745098,0.13725490196078433,28.0,0.5490196078431373,US,0
UA,2172,2025-08-10,ORD,FAI,2025-08-10 16:05:00+00:00,2025-08-10T19:40:00Z,2025-08-10 17:10:00+00:00,2025-08-10T20:26:00Z,166,B737-MAX8,Mainline,77,56,51,162,0,0,0,1,32.0,0.0,39.0,160.0,65.0,26,0.9759036144578314,0.19753086419753085,0.0,0.006172839506172839,199.0,1.228395061728395,US,0
YX,3440,2025-08-05,ORD,YYZ,2025-08-05 07:04:00+00:00,2025-08-05T09:58:00Z,2025-08-05 06:59:00+00:00,2025-08-05T09:32:00Z,76,ERJ-175,Express,539,541,42,78,0,1,0,6,0.0,0.0,27.0,12.0,-5.0,497,1.0263157894736843,0.0,0.01282051282051282,0.07692307692307693,39.0,0.5,CA,1
OO,5593,2025-08-13,ORD,MEM,2025-08-13 08:57:00+00:00,2025-08-13T11:02:00Z,2025-08-13 08:52:00+00:00,2025-08-13T10:47:00Z,76,ERJ-175,Express,1224,1230,34,56,0,0,0,5,1.0,3.0,3.0,21.0,-5.0,1190,0.7368421052631579,0.017857142857142856,0.0,0.08928571428571429,24.0,0.42857142857142855,US,0
UA,1113,2025-08-02,ORD,ALB,2025-08-02 11:59:00+00:00,2025-08-02T15:09:00Z,2025-08-02 11:57:00+00:00,2025-08-02T14:54:00Z,126,A319-100,Mainline,150,158,43,172,1,12,4,10,3.0,0.0,63.0,30.0,-2.0,107,1.3650793650793651,0.01744186046511628,0.0755813953488372,0.05813953488372093,93.0,0.5406976744186046,US,0
UA,1584,2025-08-06,ORD,LAX,2025-08-06 10:50:00+00:00,2025-08-06T13:23:00Z,2025-08-06 10:49:00+00:00,2025-08-06T13:22:00Z,200,A321-2NX,Mainline,711,700,62,247,0,16,3,8,6.0,5.0,115.0,19.0,-1.0,649,1.235,0.024291497975708502,0.06477732793522267,0.032388663967611336,134.0,0.5425101214574899,US,0
G7,4380,2025-08-03,ORD,SYR,2025-08-03 07:05:00+00:00,2025-08-03T10:09:00Z,2025-08-03 06:58:00+00:00,2025-08-03T10:23:00Z,50,CRJ-550,Express,35,55,29,52,0,1,0,12,0.0,3.0,6.0,47.0,-7.0,6,1.04,0.0,0.019230769230769232,0.23076923076923078,53.0,1.0192307692307692,US,0
UA,2488,2025-08-12,ORD,LGA,2025-08-12 12:00:00+00:00,2025-08-12T15:20:00Z,2025-08-12 11:53:00+00:00,2025-08-12T15:10:00Z,166,B737-800,Mainline,67,86,51,101,0,2,2,10,0.0,0.0,27.0,2.0,-7.0,16,0.608433734939759,0.0,0.019801980198019802,0.09900990099009901,29.0,0.2871287128712871,US,0
YX,3535,2025-08-05,ORD,MSN,2025-08-05 12:45:00+00:00,2025-08-05T13:54:00Z,2025-08-05 12:37:00+00:00,2025-08-05T13:38:00Z,70,ERJ-170,Express,57,66,34,75,0,2,0,12,11.0,10.0,10.0,16.0,-8.0,23,1.0714285714285714,0.14666666666666667,0.02666666666666667,0.16,26.0,0.3466666666666667,US,0
OO,5790,2025-08-10,ORD,CRW,2025-08-10 18:20:00+00:00,2025-08-10T21:04:00Z,2025-08-10 20:26:00+00:00,2025-08-10T23:39:00Z,50,CRJ-200,Express,-15,87,29,45,0,1,0,1,8.0,0.0,13.0,34.0,126.0,-44,0.9,0.17777777777777778,0.022222222222222223,0.022222222222222223,47.0,1.0444444444444445,US,0
OO,5748,2025-08-14,ORD,YWG,2025-08-14 13:02:00+00:00,2025-08-14T15:31:00Z,2025-08-14 13:02:00+00:00,2025-08-14T15:06:00Z,70,ERJ-175,Express,47,61,42,72,0,2,0,5,4.0,16.0,23.0,27.0,0.0,5,1.0285714285714285,0.05555555555555555,0.027777777777777776,0.06944444444444445,50.0,0.6944444444444444,CA,1
UA,2137,2025-08-06,ORD,SLC,2025-08-06 09:02:00+00:00,2025-08-06T11:40:00Z,2025-08-06 09:01:00+00:00,2025-08-06T11:39:00Z,166,B737-800,Mainline,653,682,51,171,2,5,0,20,8.0,7.0,48.0,49.0,-1.0,602,1.0301204819277108,0.04678362573099415,0.04093567251461988,0.11695906432748537,97.0,0.5672514619883041,US,0
UA,2347,2025-08-14,ORD,CLE,2025-08-14 21:13:00+00:00,2025-08-14T23:39:00Z,2025-08-14 21:47:00+00:00,2025-08-14T23:56:00Z,166,B737-800,Mainline,63,69,51,198,2,9,2,13,20.0,25.0,14.0,64.0,34.0,12,1.1927710843373494,0.10101010101010101,0.05555555555555555,0.06565656565656566,78.0,0.3939393939393939,US,0
OO,5505,2025-08-10,ORD,SBN,2025-08-10 15:40:00+00:00,2025-08-10T17:39:00Z,2025-08-10 18:49:00+00:00,2025-08-10T21:03:00Z,50,CRJ-200,Express,-90,30,29,29,0,0,0,2,4.0,10.0,11.0,12.0,189.0,-119,0.58,0.13793103448275862,0.0,0.06896551724137931,23.0,0.7931034482758621,US,0
UA,343,2025-08-09,ORD,SFO,2025-08-09 10:53:00+00:00,2025-08-09T13:40:00Z,2025-08-09 10:52:00+00:00,2025-08-09T13:27:00Z,150,A320-200,Mainline,88,102,46,200,0,16,6,12,5.0,2.0,73.0,46.0,-1.0,42,1.3333333333333333,0.025,0.08,0.06,119.0,0.595,US,0
UA,411,2025-08-06,ORD,DTW,2025-08-06 10:45:00+00:00,2025-08-06T13:14:00Z,2025-08-06 10:41:00+00:00,2025-08-06T12:55:00Z,126,B737-700,Mainline,80,77,43,116,0,3,0,11,10.0,7.0,10.0,50.0,-4.0,37,0.9206349206349206,0.08620689655172414,0.02586206896551724,0.09482758620689655,60.0,0.5172413793103449,US,0
UA,1941,2025-08-13,ORD,CVG,2025-08-13 14:26:00+00:00,2025-08-13T16:52:00Z,2025-08-13 14:22:00+00:00,2025-08-13T17:35:00Z,126,A319-100,Mainline,71,64,43,97,0,1,0,9,6.0,6.0,7.0,44.0,-4.0,28,0.7698412698412699,0.061855670103092786,0.010309278350515464,0.09278350515463918,51.0,0.5257731958762887,US,0
OO,5833,2025-08-11,ORD,DTW,2025-08-11 18:11:00+00:00,2025-08-11T20:45:00Z,2025-08-11 18:11:00+00:00,2025-08-11T20:46:00Z,76,ERJ-175,Express,80,94,39,73,0,1,0,0,1.0,0.0,28.0,20.0,0.0,41,0.9605263157894737,0.0136986301369863,0.0136986301369863,0.0,48.0,0.6575342465753424,US,0
UA,1006,2025-08-11,ORD,LGA,2025-08-11 18:00:00+00:00,2025-08-11T21:20:00Z,2025-08-11 18:20:00+00:00,2025-08-11T21:54:00Z,166,B737-800,Mainline,56,54,51,153,0,0,0,27,5.0,17.0,32.0,7.0,20.0,5,0.9216867469879518,0.032679738562091505,0.0,0.17647058823529413,39.0,0.2549019607843137,US,0
G7,4416,2025-08-07,ORD,STL,2025-08-07 18:05:00+00:00,2025-08-07T19:31:00Z,2025-08-07 18:10:00+00:00,2025-08-07T19:26:00Z,50,CRJ-550,Express,64,43,29,52,0,2,1,1,13.0,4.0,8.0,20.0,5.0,35,1.04,0.25,0.038461538461538464,0.019230769230769232,28.0,0.5384615384615384,US,0
OO,5420,2025-08-09,ORD,MLI,2025-08-09 15:35:00+00:00,2025-08-09T16:43:00Z,2025-08-09 15:34:00+00:00,2025-08-09T16:34:00Z,50,CRJ-200,Express,69,66,29,45,0,1,0,6,4.0,9.0,9.0,28.0,-1.0,40,0.9,0.08888888888888889,0.022222222222222223,0.13333333333333333,37.0,0.8222222222222222,US,0
OO,5930,2025-08-04,ORD,FAR,2025-08-04 13:20:00+00:00,2025-08-04T15:29:00Z,2025-08-04 13:18:00+00:00,2025-08-04T15:21:00Z,50,CRJ-200,Express,90,104,29,47,0,0,0,2,15.0,3.0,27.0,28.0,-2.0,61,0.94,0.3191489361702128,0.0,0.0425531914893617,55.0,1.1702127659574468,US,0
UA,617,2025-08-12,ORD,CLT,2025-08-12 18:35:00+00:00,2025-08-12T21:45:00Z,2025-08-12 22:19:00+00:00,2025-08-13T01:22:00Z,166,B737-MAX8,Mainline,85,56,51,142,2,5,1,14,13.0,0.0,25.0,48.0,224.0,34,0.8554216867469879,0.09154929577464789,0.04929577464788732,0.09859154929577464,73.0,0.5140845070422535,US,0
OO,5026,2025-08-06,ORD,JST,2025-08-06 21:05:00+00:00,2025-08-06T23:55:00Z,2025-08-06 22:33:00+00:00,2025-08-07T01:04:00Z,50,CRJ-200,Express,40,26,29,21,0,0,0,1,12.0,3.0,13.0,5.0,88.0,11,0.42,0.5714285714285714,0.0,0.047619047619047616,18.0,0.8571428571428571,US,0
UA,1069,2025-08-03,ORD,DCA,2025-08-03 19:40:00+00:00,2025-08-03T22:42:00Z,2025-08-03 20:03:00+00:00,2025-08-03T23:01:00Z,126,A319-100,Mainline,65,58,43,136,2,3,1,12,0.0,5.0,40.0,17.0,23.0,22,1.0793650793650793,0.0,0.03676470588235294,0.08823529411764706,57.0,0.41911764705882354,US,0
G7,4461,2025-08-15,ORD,ABE,2025-08-15 13:51:00+00:00,2025-08-15T17:00:00Z,2025-08-15 13:44:00+00:00,2025-08-15T17:10:00Z,50,CRJ-550,Express,36,44,29,39,0,1,0,2,0.0,11.0,5.0,11.0,-7.0,7,0.78,0.0,0.02564102564102564,0.05128205128205128,16.0,0.41025641025641024,US,0
OO,5448,2025-08-06,ORD,FWA,2025-08-06 14:00:00+00:00,2025-08-06T16:12:00Z,2025-08-06 14:01:00+00:00,2025-08-06T16:02:00Z,50,CRJ-200,Express,115,149,29,55,1,1,0,6,12.0,12.0,17.0,20.0,1.0,86,1.1,0.21818181818181817,0.03636363636363636,0.10909090909090909,37.0,0.6727272727272727,US,0
UA,2106,2025-08-10,ORD,SFO,2025-08-10 21:40:00+00:00,2025-08-11T00:30:00Z,2025-08-10 21:39:00+00:00,2025-08-11T00:11:00Z,200,A321-2NX,Mainline,75,70,62,251,2,14,2,43,5.0,0.0,57.0,40.0,-1.0,13,1.255,0.0199203187250996,0.06374501992031872,0.17131474103585656,97.0,0.38645418326693226,US,0
YX,3718,2025-08-03,ORD,MSN,2025-08-03 09:02:00+00:00,2025-08-03T10:13:00Z,2025-08-03 09:00:00+00:00,2025-08-03T10:02:00Z,76,ERJ-175,Express,67,68,39,79,1,1,0,10,2.0,8.0,8.0,76.0,-2.0,28,1.0394736842105263,0.02531645569620253,0.02531645569620253,0.12658227848101267,84.0,1.0632911392405062,US,0
UA,2481,2025-08-01,ORD,SYR,2025-08-01 18:20:00+00:00,2025-08-01T21:16:00Z,2025-08-01 18:15:00+00:00,2025-08-01T21:01:00Z,150,A320-200,Mainline,75,68,46,187,2,10,3,28,6.0,0.0,19.0,71.0,-5.0,29,1.2466666666666666,0.03208556149732621,0.06417112299465241,0.1497326203208556,90.0,0.48128342245989303,US,0
OO,5646,2025-08-01,ORD,ATW,2025-08-01 13:59:00+00:00,2025-08-01T15:10:00Z,2025-08-01 14:00:00+00:00,2025-08-01T14:55:00Z,50,CRJ-200,Express,55,56,29,58,0,3,1,7,0.0,14.0,14.0,7.0,1.0,26,1.16,0.0,0.05172413793103448,0.1206896551724138,21.0,0.3620689655172414,US,0
UA,2278,2025-08-01,ORD,SEA,2025-08-01 16:15:00+00:00,2025-08-01T18:58:00Z,2025-08-01 16:30:00+00:00,2025-08-01T18:30:00Z,200,A321-2NX,Mainline,80,83,62,263,0,16,4,23,12.0,3.0,81.0,65.0,15.0,18,1.315,0.045627376425855515,0.060836501901140684,0.08745247148288973,146.0,0.5551330798479087,US,0
G7,4452,2025-08-01,ORD,RIC,2025-08-01 10:50:00+00:00,2025-08-01T13:57:00Z,2025-08-01 10:48:00+00:00,2025-08-01T13:59:00Z,50,CRJ-550,Express,57,71,29,45,0,0,0,1,7.0,1.0,4.0,15.0,-2.0,28,0.9,0.15555555555555556,0.0,0.022222222222222223,19.0,0.4222222222222222,US,0
UA,845,2025-08-14,ORD,GRU,2025-08-14 21:20:00+00:00,2025-08-15T09:30:00Z,2025-08-14 23:39:00+00:00,2025-08-15T11:51:00Z,318,B787-10,Mainline,385,479,155,285,2,8,4,0,66.0,17.0,90.0,253.0,139.0,230,0.8962264150943396,0.23157894736842105,0.03508771929824561,0.0,343.0,1.2035087719298245,BR,1
UA,660,2025-08-12,ORD,SAN,2025-08-12 09:05:00+00:00,2025-08-12T11:33:00Z,2025-08-12 09:00:00+00:00,2025-08-12T11:11:00Z,200,A321-2NX,Mainline,87,112,62,211,4,12,0,22,10.0,3.0,63.0,34.0,-5.0,25,1.055,0.04739336492890995,0.07582938388625593,0.10426540284360189,97.0,0.4597156398104265,US,0
UA,1923,2025-08-09,ORD,CID,2025-08-09 20:05:00+00:00,2025-08-09T21:21:00Z,2025-08-09 21:10:00+00:00,2025-08-09T22:15:00Z,179,B737-900,Mainline,-18,56,56,134,0,9,2,14,9.0,1.0,5.0,81.0,65.0,-74,0.7486033519553073,0.06716417910447761,0.06716417910447761,0.1044776119402985,86.0,0.6417910447761194,US,0
UA,1492,2025-08-11,ORD,CMH,2025-08-11 21:20:00+00:00,2025-08-11T23:48:00Z,2025-08-11 21:34:00+00:00,2025-08-12T00:36:00Z,166,B737-800,Mainline,177,164,51,131,0,6,1,19,7.0,28.0,8.0,50.0,14.0,126,0.7891566265060241,0.05343511450381679,0.04580152671755725,0.1450381679389313,58.0,0.44274809160305345,US,0
UA,2343,2025-08-12,ORD,IND,2025-08-12 14:21:00+00:00,2025-08-12T16:32:00Z,2025-08-12 19:09:00+00:00,2025-08-12T21:25:00Z,179,B737-900,Mainline,72,336,56,73,0,2,1,5,1.0,0.0,11.0,50.0,288.0,16,0.40782122905027934,0.0136986301369863,0.0273972602739726,0.0684931506849315,61.0,0.8356164383561644,US,0
UA,602,2025-08-12,ORD,PHX,2025-08-12 20:05:00+00:00,2025-08-12T21:55:00Z,2025-08-12 20:15:00+00:00,2025-08-12T21:52:00Z,179,B737-MAX9,Mainline,70,80,56,82,0,2,1,12,7.0,0.0,17.0,45.0,10.0,14,0.4581005586592179,0.08536585365853659,0.024390243902439025,0.14634146341463414,62.0,0.7560975609756098,US,0
UA,2059,2025-08-11,ORD,PDX,2025-08-11 19:55:00+00:00,2025-08-11T22:29:00Z,2025-08-11 20:06:00+00:00,2025-08-11T22:21:00Z,179,B737-MAX9,Mainline,73,62,56,195,2,4,0,27,0.0,26.0,18.0,58.0,11.0,17,1.089385474860335,0.0,0.03076923076923077,0.13846153846153847,76.0,0.38974358974358975,US,0
UA,2609,2025-08-03,ORD,SNA,2025-08-03 09:04:00+00:00,2025-08-03T11:38:00Z,2025-08-03 08:58:00+00:00,2025-08-03T11:31:00Z,126,B737-700,Mainline,67,79,43,156,1,8,2,2,4.0,13.0,75.0,23.0,-6.0,24,1.2380952380952381,0.02564102564102564,0.057692307692307696,0.01282051282051282,98.0,0.6282051282051282,US,0
UA,1641,2025-08-10,ORD,IND,2025-08-10 21:30:00+00:00,2025-08-10T23:43:00Z,2025-08-10 21:56:00+00:00,2025-08-10T23:51:00Z,126,B737-700,Mainline,78,93,43,90,1,3,1,11,13.0,0.0,3.0,38.0,26.0,35,0.7142857142857143,0.14444444444444443,0.044444444444444446,0.12222222222222222,41.0,0.45555555555555555,US,0
UA,2071,2025-08-07,ORD,SAN,2025-08-07 07:11:00+00:00,2025-08-07T09:34:00Z,2025-08-07 07:07:00+00:00,2025-08-07T09:27:00Z,179,B737-MAX9,Mainline,736,429,56,209,1,9,4,23,2.0,2.0,91.0,1.0,-4.0,680,1.1675977653631284,0.009569377990430622,0.04784688995215311,0.11004784688995216,92.0,0.44019138755980863,US,0
OO,5532,2025-08-08,ORD,MCI,2025-08-08 07:24:00+00:00,2025-08-08T09:13:00Z,2025-08-08 07:15:00+00:00,2025-08-08T08:51:00Z,70,ERJ-175,Express,69,70,34,92,1,6,0,14,3.0,3.0,12.0,40.0,-9.0,35,1.3142857142857143,0.03260869565217391,0.07608695652173914,0.15217391304347827,52.0,0.5652173913043478,US,0
OO,5344,2025-08-07,ORD,MBS,2025-08-07 11:05:00+00:00,2025-08-07T13:22:00Z,2025-08-07 10:59:00+00:00,2025-08-07T13:04:00Z,50,CRJ-200,Express,70,89,29,48,0,1,0,6,3.0,0.0,25.0,26.0,-6.0,41,0.96,0.0625,0.020833333333333332,0.125,51.0,1.0625,US,0
YX,3433,2025-08-13,ORD,CVG,2025-08-13 18:10:00+00:00,2025-08-13T20:37:00Z,2025-08-13 18:00:00+00:00,2025-08-13T20:21:00Z,76,ERJ-175,Express,80,85,34,82,0,2,0,2,0.0,0.0,30.0,28.0,-10.0,46,1.0789473684210527,0.0,0.024390243902439025,0.024390243902439025,58.0,0.7073170731707317,US,0
OO,5474,2025-08-07,ORD,MBS,2025-08-07 18:35:00+00:00,2025-08-07T21:02:00Z,2025-08-07 18:39:00+00:00,2025-08-07T20:48:00Z,50,CRJ-550,Express,105,66,29,44,0,0,0,1,11.0,0.0,0.0,30.0,4.0,76,0.88,0.25,0.0,0.022727272727272728,30.0,0.6818181818181818,US,0
OO,5538,2025-08-04,ORD,HSV,2025-08-04 18:25:00+00:00,2025-08-04T20:14:00Z,2025-08-04 18:17:00+00:00,2025-08-04T20:15:00Z,50,CRJ-550,Express,76,68,29,50,0,0,0,5,2.0,0.0,8.0,13.0,-8.0,47,1.0,0.04,0.0,0.1,21.0,0.42,US,0
OO,5118,2025-08-13,ORD,PLN,2025-08-13 12:45:00+00:00,2025-08-13T15:08:00Z,2025-08-13 12:42:00+00:00,2025-08-13T15:03:00Z,50,CRJ-200,Express,51,46,29,56,2,3,1,0,12.0,12.0,18.0,21.0,-3.0,22,1.12,0.21428571428571427,0.08928571428571429,0.0,39.0,0.6964285714285714,US,0
UA,793,2025-08-06,ORD,DFW,2025-08-06 16:20:00+00:00,2025-08-06T18:58:00Z,2025-08-06 16:33:00+00:00,2025-08-06T19:12:00Z,126,A319-100,Mainline,85,113,43,122,1,5,1,4,4.0,0.0,33.0,41.0,13.0,42,0.9682539682539683,0.03278688524590164,0.04918032786885246,0.03278688524590164,74.0,0.6065573770491803,US,0
UA,1485,2025-08-02,ORD,SEA,2025-08-02 13:40:00+00:00,2025-08-02T16:20:00Z,2025-08-02 13:31:00+00:00,2025-08-02T15:38:00Z,126,A319-100,Mainline,71,58,51,183,1,14,3,4,12.0,0.0,80.0,44.0,-9.0,20,1.4523809523809523,0.06557377049180328,0.08196721311475409,0.02185792349726776,124.0,0.6775956284153005,US,0
UA,2211,2025-08-01,ORD,SEA,2025-08-01 19:59:00+00:00,2025-08-01T22:42:00Z,2025-08-01 20:03:00+00:00,2025-08-01T22:34:00Z,166,B737-MAX8,Mainline,64,62,51,199,0,12,1,37,3.0,0.0,39.0,79.0,4.0,13,1.1987951807228916,0.01507537688442211,0.06030150753768844,0.18592964824120603,118.0,0.592964824120603,US,0
OO,5225,2025-08-04,ORD,MKE,2025-08-04 16:00:00+00:00,2025-08-04T17:00:00Z,2025-08-04 16:07:00+00:00,2025-08-04T17:03:00Z,50,CRJ-200,Express,98,106,29,53,0,2,0,1,14.0,1.0,13.0,31.0,7.0,69,1.06,0.2641509433962264,0.03773584905660377,0.018867924528301886,44.0,0.8301886792452831,US,0
UA,1492,2025-08-12,ORD,CMH,2025-08-12 21:20:00+00:00,2025-08-12T23:48:00Z,2025-08-13 00:47:00+00:00,2025-08-13T03:43:00Z,166,B737-800,Mainline,70,53,51,80,1,3,0,16,25.0,20.0,6.0,32.0,207.0,19,0.4819277108433735,0.3125,0.05,0.2,38.0,0.475,US,0
UA,2370,2025-08-06,ORD,BOS,2025-08-06 14:28:00+00:00,2025-08-06T18:06:00Z,2025-08-06 14:34:00+00:00,2025-08-06T18:05:00Z,179,B737-900,Mainline,103,116,56,205,0,12,2,19,19.0,4.0,46.0,49.0,6.0,47,1.1452513966480447,0.09268292682926829,0.05853658536585366,0.09268292682926829,95.0,0.4634146341463415,US,0
OO,5729,2025-08-04,ORD,FNT,2025-08-04 11:05:00+00:00,2025-08-04T13:23:00Z,2025-08-04 10:55:00+00:00,2025-08-04T13:06:00Z,50,CRJ-200,Express,93,73,29,54,0,2,0,12,25.0,2.0,11.0,28.0,-10.0,64,1.08,0.46296296296296297,0.037037037037037035,0.2222222222222222,39.0,0.7222222222222222,US,0
YX,3641,2025-08-04,ORD,GRR,2025-08-04 10:35:00+00:00,2025-08-04T12:48:00Z,2025-08-04 11:13:00+00:00,2025-08-04T13:11:00Z,76,ERJ-175,Express,60,116,34,68,0,1,0,1,6.0,11.0,21.0,13.0,38.0,26,0.8947368421052632,0.08823529411764706,0.014705882352941176,0.014705882352941176,34.0,0.5,US,0
UA,1823,2025-08-09,ORD,IAH,2025-08-09 07:10:00+00:00,2025-08-09T10:04:00Z,2025-08-09 07:12:00+00:00,2025-08-09T09:47:00Z,200,A321-2NX,Mainline,105,136,68,236,2,11,1,28,43.0,12.0,107.0,26.0,2.0,37,1.18,0.18220338983050846,0.05508474576271186,0.11864406779661017,133.0,0.5635593220338984,US,0
UA,2138,2025-08-02,ORD,LGA,2025-08-02 14:05:00+00:00,2025-08-02T17:27:00Z,2025-08-02 14:27:00+00:00,2025-08-02T17:38:00Z,166,B737-800,Mainline,956,963,51,193,2,9,3,13,3.0,8.0,64.0,41.0,22.0,905,1.1626506024096386,0.015544041450777202,0.05699481865284974,0.06735751295336788,105.0,0.5440414507772021,US,0
UA,2182,2025-08-03,ORD,PHL,2025-08-03 11:20:00+00:00,2025-08-03T14:29:00Z,2025-08-03 11:25:00+00:00,2025-08-03T14:19:00Z,150,A320-200,Mainline,96,110,46,180,2,8,2,11,14.0,0.0,61.0,14.0,5.0,50,1.2,0.07777777777777778,0.05555555555555555,0.06111111111111111,75.0,0.4166666666666667,US,0
UA,2005,2025-08-02,ORD,TYS,2025-08-02 19:50:00+00:00,2025-08-02T22:35:00Z,2025-08-02 19:53:00+00:00,2025-08-02T22:21:00Z,126,B737-700,Mainline,55,54,43,128,1,8,2,11,3.0,3.0,24.0,56.0,3.0,12,1.0158730158730158,0.0234375,0.0703125,0.0859375,80.0,0.625,US,0
OO,5420,2025-08-02,ORD,MLI,2025-08-02 15:35:00+00:00,2025-08-02T16:43:00Z,2025-08-02 15:38:00+00:00,2025-08-02T16:46:00Z,50,CRJ-200,Express,69,88,29,57,1,2,1,4,0.0,4.0,17.0,21.0,3.0,40,1.14,0.0,0.05263157894736842,0.07017543859649122,38.0,0.6666666666666666,US,0
OO,5427,2025-08-05,ORD,PIA,2025-08-05 09:05:00+00:00,2025-08-05T10:19:00Z,2025-08-05 08:59:00+00:00,2025-08-05T10:07:00Z,50,CRJ-200,Express,165,177,29,47,1,2,1,6,0.0,1.0,13.0,26.0,-6.0,136,0.94,0.0,0.06382978723404255,0.1276595744680851,39.0,0.8297872340425532,US,0
UA,3,2025-08-09,ORD,ZRH,2025-08-09 15:55:00+00:00,2025-08-10T07:45:00Z,2025-08-09 16:19:00+00:00,2025-08-10T08:22:00Z,167,B767-300,Mainline,270,312,145,179,1,7,2,0,7.0,6.0,71.0,95.0,24.0,125,1.0718562874251496,0.03910614525139665,0.0446927374301676,0.0,166.0,0.9273743016759777,CH,1
UA,359,2025-08-02,ORD,MEX,2025-08-02 09:16:00+00:00,2025-08-02T12:45:00Z,2025-08-02 09:30:00+00:00,2025-08-02T13:05:00Z,150,A320-200,Mainline,95,119,60,186,1,11,3,26,21.0,0.0,103.0,41.0,14.0,35,1.24,0.11290322580645161,0.06451612903225806,0.13978494623655913,144.0,0.7741935483870968,MX,1
YX,3542,2025-08-13,ORD,YUL,2025-08-13 17:58:00+00:00,2025-08-13T21:29:00Z,2025-08-13 17:55:00+00:00,2025-08-13T21:05:00Z,76,ERJ-175,Express,62,55,42,61,0,0,0,5,0.0,5.0,14.0,14.0,-3.0,20,0.8026315789473685,0.0,0.0,0.08196721311475409,28.0,0.45901639344262296,CA,1
UA,669,2025-08-01,ORD,AUS,2025-08-01 07:10:00+00:00,2025-08-01T10:03:00Z,2025-08-01 07:04:00+00:00,2025-08-01T10:12:00Z,166,B737-800,Mainline,78,80,57,86,1,7,4,5,1.0,2.0,17.0,1.0,-6.0,21,0.5180722891566265,0.011627906976744186,0.09302325581395349,0.05813953488372093,18.0,0.20930232558139536,US,0
YX,3433,2025-08-01,ORD,CVG,2025-08-01 16:35:00+00:00,2025-08-01T19:02:00Z,2025-08-01 16:29:00+00:00,2025-08-01T18:47:00Z,76,ERJ-175,Express,114,93,34,75,0,1,0,3,12.0,2.0,13.0,34.0,-6.0,80,0.9868421052631579,0.16,0.013333333333333334,0.04,47.0,0.6266666666666667,US,0
G7,4451,2025-08-10,ORD,DTW,2025-08-10 07:35:00+00:00,2025-08-10T10:05:00Z,2025-08-10 07:29:00+00:00,2025-08-10T10:05:00Z,50,CRJ-550,Express,1005,1014,29,46,0,2,1,3,0.0,0.0,0.0,16.0,-6.0,976,0.92,0.0,0.043478260869565216,0.06521739130434782,16.0,0.34782608695652173,US,0
UA,2483,2025-08-06,ORD,IAH,2025-08-06 10:35:00+00:00,2025-08-06T13:29:00Z,2025-08-06 10:39:00+00:00,2025-08-06T13:14:00Z,179,B737-900,Mainline,181,183,56,204,1,8,1,13,25.0,19.0,80.0,53.0,4.0,125,1.1396648044692737,0.12254901960784313,0.04411764705882353,0.06372549019607843,133.0,0.6519607843137255,US,0
UA,881,2025-08-09,ORD,HND,2025-08-09 16:54:00+00:00,2025-08-10T15:55:00Z,2025-08-09 16:54:00+00:00,2025-08-10T20:09:00Z,318,B787-10,Mainline,20,124,100,322,1,16,2,0,21.0,19.0,23.0,158.0,0.0,-80,1.0125786163522013,0.06521739130434782,0.052795031055900624,0.0,181.0,0.562111801242236,JP,1
UA,1643,2025-08-06,ORD,SEA,2025-08-06 07:10:00+00:00,2025-08-06T09:50:00Z,2025-08-06 07:01:00+00:00,2025-08-06T10:01:00Z,179,B737-900,Mainline,760,752,56,201,1,6,0,22,10.0,32.0,72.0,6.0,-9.0,704,1.1229050279329609,0.04975124378109453,0.03482587064676617,0.10945273631840796,78.0,0.3880597014925373,US,0
UA,1209,2025-08-07,ORD,EWR,2025-08-07 21:25:00+00:00,2025-08-08T00:46:00Z,2025-08-07 22:19:00+00:00,2025-08-08T01:19:00Z,179,B737-900,Mainline,184,140,56,200,2,8,1,28,2.0,6.0,71.0,38.0,54.0,128,1.1173184357541899,0.01,0.05,0.14,109.0,0.545,US,0
